"tweet_id";"permalink";"username";"to_person";"text";"tweet_created_dt";"retweets";"favorites";"mentions";"hashtags";"geo";"record_inserted_date";"state";"radius";"search_keyword"
"1266465210023514113";"https://twitter.com/IKeGoTDaMic/status/1266465210023514113";"IKeGoTDaMic";"";"Putting my money where my mouth is. Just donated to #BlackLivesMatter ";"2020-05-29 20:23:30";"0";"2";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:53";"District of Columbia";"200mi";"BlackLivesMatter"
"1266465606800465920";"https://twitter.com/samtesta1/status/1266465606800465920";"samtesta1";"";"Seen on my walk today #BlackLivesMatter – at Green Lane Bridge";"2020-05-29 20:25:05";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:53";"District of Columbia";"200mi";"BlackLivesMatter"
"1266465651574571008";"https://twitter.com/RoddyHndrxx/status/1266465651574571008";"RoddyHndrxx";"ZaraRahim";"Because if you watch the video, he was killed by kneeling on George Floyd’s neck. They most likely wanted to avoid using that word out of respect...";"2020-05-29 20:25:15";"0";"0";"";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266465844415967232";"https://twitter.com/CHICAGOZULU123/status/1266465844415967232";"CHICAGOZULU123";"";"Ex-Minneapolis police officer Derek Chauvin charged in death of George Floyd ";"2020-05-29 20:26:01";"0";"0";"";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266466518461747203";"https://twitter.com/kelbey_e/status/1266466518461747203";"kelbey_e";"";"BLACK LIVES MATTER. #JusticeForGeorgeFloyd";"2020-05-29 20:28:42";"0";"0";"";"#JusticeForGeorgeFloyd";"";"2020-07-29 14:13:53";"District of Columbia";"200mi";"BlackLivesMatter"
"1266467012387254277";"https://twitter.com/DArscorpius/status/1266467012387254277";"DArscorpius";"";"Soon he’ll be giving us: ”This is your Brain. This is your Brain on Hydroxychloroquine. Fuck you and your Questions.” #donaldisoverparty #coronavirus #JusticeForGeorge #BlackLivesMatter #Trump #TrumpHasBloodOnHisHands #trumpisadrugaddict #trumpsucks #NoJusticeNoPeace";"2020-05-29 20:30:40";"0";"0";"";"#donaldisoverparty #coronavirus #JusticeForGeorge #BlackLivesMatter #BlackLivesMatter #Trump #TrumpHasBloodOnHisHands #trumpisadrugaddict #trumpsucks #NoJusticeNoPeace";"";"2020-07-29 11:18:28";"District of Columbia";"100mi";"BlackLivesMatter"
"1266468640523722754";"https://twitter.com/SALDEF/status/1266468640523722754";"SALDEF";"";"“We are horrified and deeply saddened by the senseless murder of George Floyd by officers sworn to protect their community”, said SALDEF Executive Director Kiran Kaur Gill. “SALDEF and the Sikh American community, stand against injustice, discrimination, and racism.";"2020-05-29 20:37:08";"0";"2";"";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266468642910277638";"https://twitter.com/SALDEF/status/1266468642910277638";"SALDEF";"";"We call on Mayor Frey, U.S. Attorney MacDonald, Hennepin County Attorney Freeman and Chief Arradondo to conduct a thorough and expeditious investigation and file appropriate charges into the death of Mr. Floyd.” #sikhamericans #BlackLivesMatter #JusticeForGeorge";"2020-05-29 20:37:08";"0";"1";"";"#sikhamericans #BlackLivesMatter #BlackLivesMatter #JusticeForGeorge";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266468668205961216";"https://twitter.com/espressofied/status/1266468668205961216";"espressofied";"";"Period. Turning off comments because this is not up for debate. . RP: Thank you, @hip_latina. ____________________________ #blacklivesmatter #blm #georgefloyd #breonnataylor #mlk #kenneywatkins #ninapop… https://www.instagram.com/p/CAyRIURAubY/?igshid=utqiiutekkxi";"2020-05-29 20:37:15";"0";"0";"@Hip_Latina";"#blacklivesmatter #blacklivesmatter #blm #georgefloyd #breonnataylor #mlk #kenneywatkins #ninapop";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266468867435569152";"https://twitter.com/dt_InVision/status/1266468867435569152";"dt_InVision";"";"#JusticeForGeorge #BlackLivesMatter ";"2020-05-29 20:38:02";"0";"0";"";"#JusticeForGeorge #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266469096297828353";"https://twitter.com/Caitlin_McAfee/status/1266469096297828353";"Caitlin_McAfee";"";"If you are feeling lost White Friends, message me and I can forward what I know, and how to do these things. Activism = Action. If you choose to do nothing, I don’t think we can be friends. #BLACKLIVESMATTER #AntiRacism";"2020-05-29 20:38:57";"0";"0";"";"#BLACKLIVESMATTER #BLACKLIVESMATTER #AntiRacism";"";"2020-07-29 14:13:53";"District of Columbia";"200mi";"BlackLivesMatter"
"1266469150911758341";"https://twitter.com/KennyBoddye/status/1266469150911758341";"KennyBoddye";"";"We are fortunate to live in a community where stories like George Floyd’s and Christian Cooper’s are not common. The @PWCPolice puts officers through one of the nation’s top training programs, with a focus on de-escalation and community building; 3/ – at Potomac Mills";"2020-05-29 20:39:10";"0";"1";"@PWCPolice";"";"";"2020-07-29 14:26:18";"District of Columbia";"200mi";"georgesfloyd"
"1266469948282585095";"https://twitter.com/karikokka/status/1266469948282585095";"karikokka";"profm_de_r";"I just donated. Please consider donating too. Thank you @profm_de_r for sharing. #BLM #BlackLivesMatter ";"2020-05-29 20:42:20";"0";"6";"@profm_de_r";"#BLM #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:53";"District of Columbia";"200mi";"BlackLivesMatter"
"1266469981996355584";"https://twitter.com/amethystthedj/status/1266469981996355584";"amethystthedj";"";"I just did cardio then leg day and 10 burpees, home exercises sucks but I got to keep going. #FitnessMotivation #fitnessgirl #Ebonyfitness #Fitnessfirst #BlackLivesMatter ";"2020-05-29 20:42:28";"0";"2";"";"#FitnessMotivation #fitnessgirl #Ebonyfitness #Fitnessfirst #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266470085109186567";"https://twitter.com/SatoshaGurl/status/1266470085109186567";"SatoshaGurl";"";"Sounds like George Floyd was having a panic attack. That is not how that works.";"2020-05-29 20:42:52";"0";"0";"";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266470245964886020";"https://twitter.com/OtherSide2016/status/1266470245964886020";"OtherSide2016";"";"Next up the Voice or DWTS?! #GeorgeFloyd #VoteThemOut #OtherSide #AFamlyPotrait";"2020-05-29 20:43:31";"0";"0";"";"#GeorgeFloyd #VoteThemOut #OtherSide #AFamlyPotrait";"";"2020-07-29 14:26:18";"District of Columbia";"200mi";"georgesfloyd"
"1266471182389391365";"https://twitter.com/sta4evr/status/1266471182389391365";"sta4evr";"realDonaldTrump";"UNTIL YOU DO RIGHT BY MR. GEORGE FLOYD KEEP HIS NAME OUT YO MOUTH. YOU DON'T DESERVE TO SAY HIS NAME. UNTI YOU DO RIGHT. #SayHisNameGeorgeFloyd";"2020-05-29 20:47:14";"0";"0";"";"#SayHisNameGeorgeFloyd";"";"2020-07-29 14:26:18";"District of Columbia";"200mi";"georgesfloyd"
"1266471593846374400";"https://twitter.com/kasideekarsten/status/1266471593846374400";"kasideekarsten";"NFLPA";"This is important!!! #BlackLivesMatter #GeorgeFloyd";"2020-05-29 20:48:52";"0";"3";"";"#BlackLivesMatter #BlackLivesMatter #GeorgeFloyd";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266471642731028480";"https://twitter.com/PhalanxNeymar/status/1266471642731028480";"PhalanxNeymar";"";" up for George Floyd";"2020-05-29 20:49:04";"0";"0";"";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266472424566128640";"https://twitter.com/GTakesAction_/status/1266472424566128640";"GTakesAction_";"";"This is just the beginning! There’s still more to be done for George Floyd! We need justice! A press conference just not going to cut it! #JusticeForGeorge";"2020-05-29 20:52:10";"0";"0";"";"#JusticeForGeorge";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266473049978818568";"https://twitter.com/_TheRealDers_/status/1266473049978818568";"_TheRealDers_";"";"It’s 20 years from now. The streaming titan Netfulupplezon prime releases their series, “The 2020s”. Ur watching and reliving the COVID epidemic, Trump’s administration, Brexit, Kobe’s death, the racially charged murder of #GeorgeFloyd, the AUS bushfires, Floods in Indonesia...";"2020-05-29 20:54:39";"0";"2";"";"#GeorgeFloyd";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266474072885604353";"https://twitter.com/str1cken/status/1266474072885604353";"str1cken";"amyklobuchar";"Love to see mutuals liking and retweeting this absolutely god-tier tweet from the woman primarily responsible for Derek Chauvin being in a position to murder George Floyd in the first place. ";"2020-05-29 20:58:43";"0";"0";"";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266474946517229570";"https://twitter.com/nikkotank/status/1266474946517229570";"nikkotank";"CoachKuester";"#BlackLivesMatter ";"2020-05-29 21:02:11";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266474993862483969";"https://twitter.com/adorequeenc/status/1266474993862483969";"adorequeenc";"shmurdaaaa_";"They banned the black lives matter and all George Floyd related hashtags";"2020-05-29 21:02:23";"0";"0";"";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266475059444617221";"https://twitter.com/James_McCaffery/status/1266475059444617221";"James_McCaffery";"";"Heres my thoughts one the 4 police officers who killed That poor black man George Floyd it was despicable what those cops did to that poor black man was wrong and out of line and it's good that one of them got… https://www.instagram.com/p/CAyUCVBp190/?igshid=jwx3te7mkg2a";"2020-05-29 21:02:38";"0";"0";"";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266475299153330177";"https://twitter.com/beyoncaaaaa/status/1266475299153330177";"beyoncaaaaa";"beyoncaaaaa";"My mom is a white passing Latina. She and I are well aware of the oppression and violence the Latino community goes through. But she yells black lives matter because she can get away with what her black husband and kids can’t. We need to unite. Simple...";"2020-05-29 21:03:35";"0";"2";"";"";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266475406271578112";"https://twitter.com/Wildfang135/status/1266475406271578112";"Wildfang135";"IlhanMN";"Nor unintentional manslaughter. It appeared he was on mission to murder George Floyd. ";"2020-05-29 21:04:01";"0";"0";"";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266475884724260868";"https://twitter.com/FirstMommyDC/status/1266475884724260868";"FirstMommyDC";"";"#wearenotthugs #blacklivesmatter #nojusticenopeace #stopkillingus #justiceforahmaud #justiceforgeorgefloyd #thisisamerica #itooamamerica #sayitloud #imblackandimproud #blackmom #momofblackboys @Washington D.C. https://www.instagram.com/p/CAyUajnHa0Z/?igshid=ld7595cu09eu";"2020-05-29 21:05:55";"0";"0";"";"#wearenotthugs #blacklivesmatter #blacklivesmatter #nojusticenopeace #stopkillingus #justiceforahmaud #justiceforgeorgefloyd #thisisamerica #itooamamerica #sayitloud #imblackandimproud #blackmom #momofblackboys";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266476075523203079";"https://twitter.com/suzannelynch1/status/1266476075523203079";"suzannelynch1";"";"#Trump says he has spoken to the family of #GeorgeFloyd - “It’s a horrible, horrible situation” #Minneapolis";"2020-05-29 21:06:41";"0";"1";"";"#Trump #GeorgeFloyd #Minneapolis";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266476093680291842";"https://twitter.com/Jones_112/status/1266476093680291842";"Jones_112";"";"@Anons_Worldwide @thegame @BET #BlackLivesMatter #AllLivesMatters #GeorgeFloydprotest ";"2020-05-29 21:06:45";"0";"0";"@Anons_Worldwide @thegame @BET";"#BlackLivesMatter #BlackLivesMatter #AllLivesMatters #GeorgeFloydprotest";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266476096276627466";"https://twitter.com/anyadotcomm/status/1266476096276627466";"anyadotcomm";"";"@denzeldion #BlackLivesMatter ";"2020-05-29 21:06:45";"0";"0";"@denzeldion";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266476760453038085";"https://twitter.com/SuckitIVF/status/1266476760453038085";"SuckitIVF";"realDonaldTrump";"Mr. Trump, George Floyd was NOT committing any crime when he was arrested! 2correlate his murder with the current unrest of why these horrible events are occurring is total ignorance on ur part! George Floyd was simply driving while being Black and became a victim of circumstance";"2020-05-29 21:09:24";"0";"0";"";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266477204654960642";"https://twitter.com/mahimamemoir/status/1266477204654960642";"mahimamemoir";"";"Biden delivers remarks on growing outrage over George Floyd's death https://www.msnbc.com/msnbc/watch/biden-delivers-remarks-on-growing-outrage-over-george-floyd-s-death-84088389634 via @msnbc";"2020-05-29 21:11:10";"0";"0";"@MSNBC";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266477498658885632";"https://twitter.com/yusukeuramesssy/status/1266477498658885632";"yusukeuramesssy";"itsdababyyy";"I don’t argue with non black people about issues in the black community. Because it’s either your agree that black lives matter and understand what that means or you just don’t want to.";"2020-05-29 21:12:20";"0";"1";"";"";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266477739932037129";"https://twitter.com/Ravenroarke/status/1266477739932037129";"Ravenroarke";"";"Three police officers appeared to kneel on George Floyd in new video ";"2020-05-29 21:13:17";"0";"0";"";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266477758160527365";"https://twitter.com/KristenAyanah/status/1266477758160527365";"KristenAyanah";"";"Due to the tragedy that has taken place with George Floyd in Minnesota all article submission fees on http://BlackTalkRadio.co will be donated to the @MNFreedomFund #JusticeForGeorgeFloyd #BlackLivesMatter #ICantBreath";"2020-05-29 21:13:22";"0";"0";"@MNFreedomFund";"#JusticeForGeorgeFloyd #BlackLivesMatter #BlackLivesMatter #ICantBreath";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266478210893701122";"https://twitter.com/njedliXO/status/1266478210893701122";"njedliXO";"";"So y'all don't like angry protesters, and you don't like those who quietly take a knee. Maybe what would truly help make a difference, is if we all kneel. Together. #GeorgeFloyd #BlackLivesMatter";"2020-05-29 21:15:10";"0";"0";"";"#GeorgeFloyd #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266478367454478337";"https://twitter.com/Kennyad9/status/1266478367454478337";"Kennyad9";"cmartin31309";"Actually a Mississippi mayor came out and said he didn’t see anything wrong after watching the video of the George Floyd murder. He then piggybacked off that and said “if you can talk, you can breathe.” ";"2020-05-29 21:15:47";"0";"0";"";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266478454024876048";"https://twitter.com/JerzyACEHood/status/1266478454024876048";"JerzyACEHood";"XXL";"#BlackLivesMatter ";"2020-05-29 21:16:08";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266478541266354181";"https://twitter.com/_matthew/status/1266478541266354181";"_matthew";"";"#BlackLivesMatter";"2020-05-29 21:16:28";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266478740197920768";"https://twitter.com/iiamkevin27/status/1266478740197920768";"iiamkevin27";"";"How many more black people will be murdered in cold blood by white, racist and power hungry cops before serious changes are made America? #BlackLivesMatter";"2020-05-29 21:17:16";"0";"2";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266479032570347521";"https://twitter.com/JerzyACEHood/status/1266479032570347521";"JerzyACEHood";"ziwe";"#JerzyACEHooD #BlackLivesMatter ";"2020-05-29 21:18:26";"0";"0";"";"#JerzyACEHooD #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266479110206914566";"https://twitter.com/HFisherWHUR/status/1266479110206914566";"HFisherWHUR";"";"Discussing #georgefloyd case and the arrest of former Minneapolis police officer #derekchauvin https://www.youtube.com/watch?v=UCXb1FiXZTw @Beverly Hills, Baltimore https://www.instagram.com/p/CAyV4VEhxfK/?igshid=sz71cw2a2bku";"2020-05-29 21:18:44";"0";"0";"";"#georgefloyd #derekchauvin";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266479617201836034";"https://twitter.com/Ittybittyditsy/status/1266479617201836034";"Ittybittyditsy";"";"#BlackLivesMatter ";"2020-05-29 21:20:45";"0";"2";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266479665125998601";"https://twitter.com/iDaleesaDoHair/status/1266479665125998601";"iDaleesaDoHair";"";"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/s8jSf626 via @Change";"2020-05-29 21:20:56";"0";"0";"@Change";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266479752417890310";"https://twitter.com/themutableearth/status/1266479752417890310";"themutableearth";"";"“A threat to justice anywhere, is a threat to justice everywhere.” #BlackLivesMatter #BlackWomenMatter #BlackMenMatter";"2020-05-29 21:21:17";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #BlackWomenMatter #BlackMenMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266479871460610053";"https://twitter.com/itsnatexd/status/1266479871460610053";"itsnatexd";"";"It should never have to come to a tragedy for us to come together. #BlackLivesMatter";"2020-05-29 21:21:46";"0";"8";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266480273912446981";"https://twitter.com/lauracarione/status/1266480273912446981";"lauracarione";"";"it feels weird tweeting about something other than #BlackLivesMatter right now, but I feel like I HAVE to tweet about other things just so I don’t keep focusing on all the sadness going on around us";"2020-05-29 21:23:22";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266480499649888256";"https://twitter.com/DebiDebbieDebby/status/1266480499649888256";"DebiDebbieDebby";"";"#BlackLivesMatter ";"2020-05-29 21:24:15";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266480727861932032";"https://twitter.com/The_Pop_In/status/1266480727861932032";"The_Pop_In";"Jwheels_74";"Facts. I grew up there. This hurts me. I know it hurts others way way way worse. I lived 4 blocks from where Eric Garner was murdered. #BlackLivesMatter I will help as best I can and tell me how. What can I do?";"2020-05-29 21:25:10";"0";"3";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266481015570288641";"https://twitter.com/eyeseeaharpoon/status/1266481015570288641";"eyeseeaharpoon";"";"#BlackLivesMatter (sorry I don’t know the photographer or person in the photo) ";"2020-05-29 21:26:18";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266481049317539841";"https://twitter.com/NMSchlogel/status/1266481049317539841";"NMSchlogel";"";"Minneapolis Police Officer Derek Chauvin Arrested in Death of George Floyd https://youtu.be/yHjWSJnzCRg via @YouTube";"2020-05-29 21:26:26";"0";"0";"@YouTube";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266481061690826752";"https://twitter.com/Pattycq/status/1266481061690826752";"Pattycq";"";"Feeling super weepy today. The grief for the hate in our country is too much somedays. All I can do is be here and speak the F up #BlackLivesMatter #lookforthehelpers #JusticeForGeorge";"2020-05-29 21:26:29";"0";"4";"";"#BlackLivesMatter #BlackLivesMatter #lookforthehelpers #JusticeForGeorge";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266481333620129794";"https://twitter.com/KingJuIes/status/1266481333620129794";"KingJuIes";"CNN";"Third-Degree Murder?! That’s it?! Why are they trying to protect this monster for? It’s like they are looking for every loophole to jump through! This is war!! #BlackLivesMatter ";"2020-05-29 21:27:34";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266482135621394441";"https://twitter.com/yonas/status/1266482135621394441";"yonas";"SaraLang";"These mf’ers acting like he was tying his shoe and George Floyd just happened to be under his knee. Smdh.";"2020-05-29 21:30:45";"0";"1";"";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266482388982476801";"https://twitter.com/BKODONN/status/1266482388982476801";"BKODONN";"beTaylor79";"You can also vote like #BlackLivesMatter";"2020-05-29 21:31:46";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266482395655610368";"https://twitter.com/brodymcc87/status/1266482395655610368";"brodymcc87";"";"Small Demonstration @14th &U NW DC. 14th street blocked off in all directions. #BlackLivesMatter";"2020-05-29 21:31:47";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 11:18:27";"District of Columbia";"100mi";"BlackLivesMatter"
"1266482486185426945";"https://twitter.com/nottut_paul/status/1266482486185426945";"nottut_paul";"realDonaldTrump";"I’ve always heard you had a small vocabulary! #trumplague #resign #georgefloyd #biden2020";"2020-05-29 21:32:09";"0";"0";"";"#trumplague #resign #georgefloyd #biden2020";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266482855280103428";"https://twitter.com/KingJuIes/status/1266482855280103428";"KingJuIes";"";"Throw his ass in Gen Pop and have the guards turn their back on him just like his shitty partners turned away when George Floyd cried he couldn’t breathe. Disgusting evil like that needs to be eradicated from this universe. #JusticeForGeorgeFloyd #BlackLivesMatter";"2020-05-29 21:33:37";"0";"5";"";"#JusticeForGeorgeFloyd #BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266482998179962885";"https://twitter.com/NataleeSnider/status/1266482998179962885";"NataleeSnider";"";"I just watched a snippet of the George Floyd video while working as an Election Official. I could barely concentrate on helping the next voter because I almost broke down. Thank goodness I’m wearing shades so no one can see my eyes. – at Hardy Middle School";"2020-05-29 21:34:11";"0";"3";"";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266483178149236741";"https://twitter.com/WilsonSayles/status/1266483178149236741";"WilsonSayles";"";"I’m with the all the protestors in Minneapolis. #BlackLivesMatter #GeorgeFloydWasMurdered";"2020-05-29 21:34:54";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter #GeorgeFloydWasMurdered";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266483203134677000";"https://twitter.com/HotChoc_CapsFan/status/1266483203134677000";"HotChoc_CapsFan";"";"So the orange sociopath just reached out to #GeorgeFloyd frankly they should have hung up on his tired ass.";"2020-05-29 21:35:00";"0";"0";"";"#GeorgeFloyd";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266483337000030210";"https://twitter.com/AndyHoverman/status/1266483337000030210";"AndyHoverman";"jbouie";"Note, they do not teach the “police officer exception” to the “eggshell rule” (aka, you take your victim as you find him) in law school...because there is no such exception. This is a red herring. Chauvin killed George Floyd. PERIOD.";"2020-05-29 21:35:32";"0";"0";"";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266483648292888576";"https://twitter.com/jdjackson/status/1266483648292888576";"jdjackson";"KrystinaArielle";"It took burning down the precinct for them to arrest the animal that took George Floyd’s life. If it takes burning down the whole fucking city to get justice, then so be it.";"2020-05-29 21:36:46";"0";"4";"";"";"";"2020-07-29 14:26:17";"District of Columbia";"200mi";"georgesfloyd"
"1266483651036033024";"https://twitter.com/lorallly/status/1266483651036033024";"lorallly";"sheisentire";"These white people are fucking disgusting. And yes. I’m white too. But i don’t associate with people like that. #BlackLivesMatter #GeorgeFloydWasMurdered #JusticeForGeorge #justiceforall ";"2020-05-29 21:36:47";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter #GeorgeFloydWasMurdered #JusticeForGeorge #justiceforall";"";"2020-07-29 14:13:52";"District of Columbia";"200mi";"BlackLivesMatter"
"1266483682912714757";"https://twitter.com/KayForeverr/status/1266483682912714757";"KayForeverr";"";"Derek Chauvin charged with third-degree murder and manslaughter in the death of George Floyd ";"2020-05-29 21:36:54";"0";"0";"";"";"";"2020-07-29 11:21:35";"District of Columbia";"100mi";"georgesfloyd"
"1266484482628075531";"https://twitter.com/IrvinML/status/1266484482628075531";"IrvinML";"";"For years, liberal media has asked what it will take for this nation to come together and the #GeorgeFloyd murder has been close Republicans and Democrats are both on the same side of this and it appears @CNN and liberal leaders are disappointed that their narrative doesn’t apply";"2020-05-29 21:40:05";"0";"0";"@CNN";"#GeorgeFloyd";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266484745619324937";"https://twitter.com/StreetSpitzley/status/1266484745619324937";"StreetSpitzley";"";"I send my condolences to the friends and family of George Floyd. Floyd was such an innocent man who sadly had his life taken from him by the police in Minnesota. Nobody in America should ever have to go through something like this! I send my thoughts and prayers too! RIP George!";"2020-05-29 21:41:08";"0";"1";"";"";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266485050654232583";"https://twitter.com/Victorkenzz/status/1266485050654232583";"Victorkenzz";"";"What don’t people understand about the ignorance of changing #BlackLivesMatter to all lives matter.. FIGHT FOR JUSTICE PEOPLE!!";"2020-05-29 21:42:20";"0";"0";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266485064243838978";"https://twitter.com/sammy123weiner/status/1266485064243838978";"sammy123weiner";"";"Now is the time to stand together #BlackLivesMatter";"2020-05-29 21:42:24";"0";"1";"";"#BlackLivesMatter #BlackLivesMatter";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266486009908400128";"https://twitter.com/KismetABW/status/1266486009908400128";"KismetABW";"PaulaReidCBS";" #bs #BlackLivesMatter #TrumpSlump #donaldisoverparty";"2020-05-29 21:46:09";"0";"0";"";"#bs #BlackLivesMatter #BlackLivesMatter #TrumpSlump #donaldisoverparty";"";"2020-07-29 14:13:51";"District of Columbia";"200mi";"BlackLivesMatter"
"1266486103235858433";"https://twitter.com/LarebQureshi/status/1266486103235858433";"LarebQureshi";"";"SPEAK UP! #GeorgeFloyd ";"2020-05-29 21:46:31";"0";"0";"";"#GeorgeFloyd";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
"1266486256893956096";"https://twitter.com/CaffreyEj/status/1266486256893956096";"CaffreyEj";"";"George Floyd; Racist Police; Voting By Mail and More https://youtu.be/ehL8T1UaJxo via @YouTube Watching on My TV now. He is talking about Facebook’s Factcheckers now.";"2020-05-29 21:47:08";"0";"0";"@YouTube";"";"";"2020-07-29 14:26:16";"District of Columbia";"200mi";"georgesfloyd"
