text,tweet_text,lemma_tweet_text
"Three white veterans hoped to create civic unrest by capitalizing on protests over to coronavirus closures and later, the death of George Floyd. https://www.stripes.com/news/us/fbi-found-weapons-booby-traps-after-arrest-of-army-reservist-navy-vet-and-air-force-vet-police-report-says-1.632967","['three', 'white', 'veterans', 'hoped', 'to', 'create', 'civic', 'unrest', 'by', 'capitalizing', 'on', 'protests', 'over', 'to', 'coronavirus', 'closures', 'and', 'later', 'the', 'death', 'of', 'george', 'floyd']","['three', 'white', 'veteran', 'hope', ""to'"", 'create', 'civic', 'unrest', 'by', 'capitalizing', 'on', 'protest', 'over', ""to'"", 'coronavirus', 'closure', 'and', 'later', ""the'"", 'death', 'of', 'george', 'floyd']"
"A 911 dispatcher watching real-time footage of George Floyd’s arrest was so alarmed by police officers’ actions that she called a supervisor who did not immediately respond to the scene, according to a newly released phone recording. https://www.startribune.com/phone-tapes-mpls-911-dispatcher-asked-supervisor-to-respond-to-floyd-scene/571267242/ via @stribjany","['a', '911', 'dispatcher', 'watching', 'real', 'time', 'footage', 'of', 'george', 'floyd', 'is', 'arrest', 'was', 'so', 'alarmed', 'by', 'police', 'officers', ""'"", 'actions', 'that', 'she', 'called', 'a', 'supervisor', 'who', 'did', 'not', 'immediately', 'respond', 'to', 'the', 'scene', 'according', 'to', 'a', 'newly', 'released', 'phone', 'recording', 'via', '@stribjany']","['911', 'dispatcher', 'watch', 'real', 'time', 'footage', 'of', 'george', 'floyd', 'be', 'arrest', 'be', ""so'"", 'alar', 'by', 'police', 'officer', 'action', 'that', ""she'"", 'call', 'a', 'supervisor', ""who'"", 'do', 'not', 'immediately', 'respond', ""to'"", ""the'"", 'scene', 'accord', ""to'"", 'a', 'newly', 'release', 'phone', 'recording', 'via', '@stribjany']"
"In 2015, Ferguson charged my clients for using chalk on its parking lot. Here is a pic of white people painting over Black Lives Matter w the thin blue line WITH A POLICE ESCORT in neighboring Florissant. After 1 of their cops got charged for driving over a black man ","['in', '2015', 'ferguson', 'charged', 'my', 'clients', 'for', 'using', 'chalk', 'on', 'its', 'parking', 'lot', 'here', 'is', 'a', 'pic', 'of', 'white', 'people', 'painting', 'over', 'black', 'lives', 'matter', 'w', 'the', 'thin', 'blue', 'line', 'with', 'a', 'police', 'escort', 'in', 'neighboring', 'florissant', 'after', '1', 'of', 'their', 'cops', 'got', 'charged', 'for', 'driving', 'over', 'a', 'black', 'man']","[""'in"", '2015', 'ferguson', 'charge', 'my', 'client', 'for', 'use', 'chalk', 'on', 'its', 'parking', 'lot', 'here', 'be', ""a'"", 'pic', 'of', 'white', 'people', 'painting', 'over', 'black', 'life', 'matter', ""w'"", 'the', 'thin', 'blue', 'line', 'with', ""a'"", 'police', 'escort', 'in', 'neighbor', 'florissant', 'after', '1', 'of', 'they', 'cop', 'get', 'charge', 'for', 'driving', 'over', ""a'"", 'black', 'man']"
When #blackpeople have to #riot during a #PANDEMIC because of CONSTANT POLICE BRUTALITY and get tear gassed but #whitepeople marched their privileged asses to governmental buildings with rifles because they wanted haircuts and to go shopping. Make it make sense. #BlackLivesMatter,"['when', '#blackpeople', 'have', 'to', '#riot', 'during', 'a', 'pandemic', 'because', 'of', 'constant', 'police', 'brutality', 'and', 'get', 'tear', 'gassed', 'but', 'whitepeople', 'marched', 'their', 'privileged', 'asses', 'to', 'governmental', 'buildings', 'with', 'rifles', 'because', 'they', 'wanted', 'haircuts', 'and', 'to', 'go', 'shopping', 'make', 'it', 'make', 'sense', 'blacklivesmatter']","['when', 'blackpeople', 'have', ""to'"", '#riot', 'during', 'a', 'pandemic', 'because', 'of', 'constant', 'police', 'brutality', 'and', 'get', 'tear', 'gass', 'but', 'whitepeople', 'march', 'they', 'privileged', 'ass', ""to'"", 'governmental', 'building', 'with', 'rifle', 'because', 'they', 'want', 'haircut', 'and', ""to'"", ""go'"", 'shopping', 'make', 'it', 'make', 'sense', 'blacklivesmatter']"
"Most game studios won't say anything about #BlackLivesMatter to not upset white players, who will feel comfortable enough playing their game to call me nigger in forms &amp; multiplayer games. Which is why I hate playing online. All this shit is connected.","['most', 'game', 'studios', 'will', 'not', 'say', 'anything', 'about', 'blacklives', 'matter', 'to', 'not', 'upset', 'white', 'players', 'who', 'will', 'feel', 'comfortable', 'enough', 'playing', 'their', 'game', 'to', 'call', 'me', 'nigger', 'in', 'forms', 'multiplayer', 'games', 'which', 'is', 'why', 'i', 'hate', 'playing', 'online', 'all', 'this', 'shit', 'is', 'connected']","['most', 'game', 'studio', 'will', 'not', 'say', 'anything', 'about', 'blacklive', 'matter', ""to'"", 'not', 'upset', 'white', 'player', ""who'"", 'will', 'feel', 'comfortable', 'enough', 'play', 'they', 'game', ""to'"", 'call', ""me'"", 'nigger', 'in', 'form', 'multiplayer', 'game', 'which', 'be', 'why', ""i'"", 'hate', 'play', 'online', 'all', 'this', 'shit', 'be', 'connect']"
Captain #DavidDorn’s life doesn’t matter to the left because they can’t use his death to steal votes. That says a lot about how much #BlackLivesMatter to Biden/Pelosi/Omar/AOC &amp; the #democrats. #StopTheMadness #justicefordaviddorn #DemocratRiots,"['captain', '#daviddorn', 'is', 'life', 'does', 'not', 'matter', 'to', 'the', 'left', 'because', 'they', 'ca', ""n't"", 'use', 'his', 'death', 'to', 'steal', 'votes', 'that', 'says', 'a', 'lot', 'about', 'how', 'much', 'blacklives', 'matter', 'to', 'biden', 'pelosi', 'omar', 'aoc', 'the', '#democrats', 'stop', 'themadness', '#justicefordaviddorn', 'democratriots']","['captain', 'daviddorn', 'be', 'life', 'do', 'not', 'matter', ""to'"", ""the'"", 'leave', 'because', 'they', 'can', 'not', 'use', 'he', 'death', ""to'"", 'steal', 'vote', 'that', 'say', 'a', 'lot', 'about', 'how', 'much', 'blacklive', 'matter', ""to'"", 'biden', 'pelosi', 'omar', 'aoc', ""the'"", '#democrat', 'stop', 'themadness', 'justicefordaviddorn', 'democratriot']"
More examples of police officers joining protests. No one should be more disgusted by the behavior of the officers who killed #GeorgeFloyd than fellow officers. ,"['more', 'examples', 'of', 'police', 'officers', 'joining', 'protests', 'no', 'one', 'should', 'be', 'more', 'disgusted', 'by', 'the', 'behavior', 'of', 'the', 'officers', 'who', 'killed', 'george', 'floyd', 'than', 'fellow', 'officers']","['more', 'example', 'of', 'police', 'officer', 'join', 'protest', ""no'"", 'one', 'should', ""be'"", 'more', 'disgusted', 'by', ""the'"", 'behavior', 'of', ""the'"", 'officer', ""who'"", 'kill', 'george', 'floyd', 'than', 'fellow', 'officer']"
Protesters put up a memorial on the small fence near the White House: Breonna Taylor Atatiana Jefferson Ahmaud Arbery Botham Jean Philando Castile Alton Sterling Sandra Bland Michael Brown Walter Scott Laquan McDonald Tamir Rice Trayvon Martin George Floyd #BlackLivesMatter,"['protesters', 'put', 'up', 'a', 'memorial', 'on', 'the', 'small', 'fence', 'near', 'the', 'white', 'house', 'breonna', 'taylor', 'atatiana', 'jefferson', 'ahmaud', 'arbery', 'botham', 'jean', 'philando', 'castile', 'alton', 'sterling', 'sandra', 'bland', 'michael', 'brown', 'walter', 'scott', 'laquan', 'mcdonald', 'tamir', 'rice', 'trayvon', 'martin', 'george', 'floyd', 'blacklivesmatter']","['protester', 'put', 'up', ""a'"", 'memorial', 'of', 'and', ""the'"", 'small', 'fence', 'near', ""the'"", 'white', 'house', 'breonna', 'taylor', 'atatiana', 'jefferson', 'ahmaud', 'arbery', 'botham', 'jean', 'philando', 'castile', 'alton', 'sterling', 'sandra', 'bland', 'michael', 'brown', 'walter', 'scott', 'laquan', 'mcdonald', 'tamir', 'rice', 'trayvon', 'martin', 'george', 'floyd', 'blacklivesmatter']"
To all the Ignorant Hispanics saying “they don’t care about us” to the Black Lives Matter movement/protest I better see y’all there for this protest put your words into actions ,"['to', 'all', 'the', 'ignorant', 'hispanics', 'saying', 'they', 'do', 'not', 'care', 'about', 'us', 'to', 'the', 'black', 'lives', 'matter', 'movement', 'protest', 'i', 'better', 'see', ""y'all"", 'there', 'for', 'this', 'protest', 'put', 'your', 'words', 'into', 'actions']","[""to'"", 'all', ""the'"", 'ignorant', 'hispanic', 'say', 'they', ""do'"", 'not', 'care', 'about', 'we', ""to'"", ""the'"", 'black', 'life', 'matter', 'movement', 'protest', ""i'"", 'better', 'see', ""y'all"", 'there', 'for', 'this', 'protest', 'put', 'you', 'word', 'into', 'action']"
"Black Lives Matter in front of Trump Tower. Have a nice day, Donald. ","['black', 'lives', 'matter', 'in', 'front', 'of', 'trump', 'tower', 'have', 'a', 'nice', 'day', 'donald']","['black', 'life', 'matter', 'in', 'front', 'of', 'trump', 'tower', 'have', ""a'"", 'nice', 'day', 'donald']"
BLACK LIVES MATTER DC LEGAL SUPPORT FUND https://www.gofundme.com/f/defendblmdc?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=p_na+share-sheet&amp;rcid=100533376d9b4a9fa0d41ff87ec62519 @gofundme,"['black', 'lives', 'matter', 'dc', 'legal', 'support', 'fund', '@gofundme']","['black', 'life', 'matter', 'dc', 'legal', 'support', 'fund', '@gofundme']"
"#Breaking: Former Minneapolis Police Officer #DerekChauvin, who killed #GeorgeFloyd has been arrested. We will not rest until all of the officers have been charged in this murder. #WeAreDoneDying #JusticeForGeorgeFloyd","['breaking', 'former', 'minneapolis', 'police', 'officer', 'derekchauvin', 'who', 'killed', 'georgefloyd', 'has', 'been', 'arrested', 'we', 'will', 'not', 'rest', 'until', 'all', 'of', 'the', 'officers', 'have', 'been', 'charged', 'in', 'this', 'murder', 'we', 'aredonedying', 'justice', 'forgeorge', 'floyd']","['breaking', 'former', 'minneapolis', 'police', 'officer', 'derekchauvin', ""who'"", 'kill', 'georgefloyd', 'have', 'be', 'arrest', ""we'"", 'will', 'not', 'rest', 'until', 'all', 'of', ""the'"", 'officer', 'have', 'be', 'charge', 'in', 'this', 'murder', ""we'"", 'aredonedying', 'justice', 'forgeorge', 'floyd']"
I am a Black man before anything else #BlackLivesMatter #dcprotester #GeorgeFloyd,"['i', 'am', 'a', 'black', 'man', 'before', 'anything', 'else', 'blacklives', 'matter', '#dcprotester', 'georgefloyd']","[""'i"", 'be', 'a', 'black', 'man', 'before', 'anything', 'else', 'blacklive', 'matter', '#dcprotester', 'georgefloyd']"
#BREAKING — DC POLICE REINFORCEMENTS HAVE ARRIVED IN LAFAYETTE SQUARE — to protect Andrew Jackson statue in front of the White House #BlackLivesMatter @WUSA9 - Protesters we’re trying to tear down statue,"['breaking', 'dc', 'police', 'reinforcements', 'have', 'arrived', 'in', 'lafayette', 'square', 'to', 'protect', 'andrew', 'jackson', 'statue', 'in', 'front', 'of', 'the', 'white', 'house', 'blacklives', 'matter', '@wusa9', 'protesters', 'we', 'are', 'trying', 'to', 'tear', 'down', 'statue']","['breaking', 'dc', 'police', 'reinforcement', 'have', 'arrive', 'in', 'lafayette', 'square', ""to'"", 'protect', 'andrew', 'jackson', 'statue', 'in', 'front', 'of', ""the'"", 'white', 'house', 'blacklive', 'matter', '@wusa9', 'protester', ""we'"", 'be', 'try', ""to'"", 'tear', 'dow', 'and', 'statue']"
Riot just broke out in Naperville. Barnes and Noble window smashed. Fireworks have been shot. The livestream just ended and I have no idea what’s happening now. Here is a screen recording right when the riot began. #BlackLivesMatter #AmericaOrTrump #JusticeForFloyd #Naperville,"['riot', 'just', 'broke', 'out', 'in', 'naperville', 'barnes', 'and', 'noble', 'window', 'smashed', 'fireworks', 'have', 'been', 'shot', 'the', 'livestream', 'just', 'ended', 'and', 'i', 'have', 'no', 'idea', 'what', 'is', 'happening', 'now', 'here', 'is', 'a', 'screen', 'recording', 'right', 'when', 'the', 'riot', 'began', 'blacklives', 'matter', 'americaortrump', 'justice', 'forfloyd', 'naperville']","[""'riot"", 'just', 'break', 'out', 'in', 'naperville', 'barne', 'and', 'noble', 'window', 'smashed', 'firework', 'have', 'be', 'shot', ""the'"", 'livestream', 'just', 'end', 'and', 'i', 'have', ""no'"", 'idea', 'what', 'be', 'happen', 'now', 'here', 'be', ""a'"", 'screen', 'recording', 'right', 'when', ""tha'"", 'riot', 'begin', 'blacklive', 'matter', 'americaortrump', 'justice', 'forfloyd', 'naperville']"
" Multiple: the Washington Post (@washingtonpost) has done an in-depth investigation of several of the people blinded by police In at least 3 instances so far, cops lied ""Police partially blinded 8 people in one day at George Floyd protests"" ","['multiple', 'the', 'washington', 'post', '@washingtonpost', 'has', 'done', 'an', 'in', 'depth', 'investigation', 'of', 'several', 'of', 'the', 'people', 'blinded', 'by', 'police', 'in', 'at', 'least', '3', 'instances', 'so', 'far', 'cops', 'lied', 'police', 'partially', 'blinded', '8', 'people', 'in', 'one', 'day', 'at', 'george', 'floyd', 'protests']","[""'multiple"", ""the'"", 'washington', 'post', '@washingtonpost', 'have', 'do', ""an'"", 'in', ""depth'"", 'investigation', 'of', 'several', 'of', ""the'"", 'people', 'blind', 'by', 'police', 'in', 'at', 'least', '3', 'instance', ""so'"", 'far', 'cop', 'lie', 'police', 'partially', 'blind', '8', 'people', 'in', 'one', 'day', 'at', 'george', 'floyd', 'protest']"
"YES. B41 Flatbush bus drivers honking loudly in support of #GeorgeFloydProtests. Amazing sight, hours after @TWULocal100 refuses to help the NYPD transport protesters. This is what solidarity looks like. Essential workers making it clear that #BlackLivesMatter. ","['yes', 'b41', 'flatbush', 'bus', 'drivers', 'honking', 'loudly', 'in', 'support', 'of', 'georgefloyd', 'protests', 'amazing', 'sight', 'hours', 'after', '@', 'twulocal', '100', 'refuses', 'to', 'help', 'the', 'nypd', 'transport', 'protesters', 'this', 'is', 'what', 'solidarity', 'looks', 'like', 'essential', 'workers', 'making', 'it', 'clear', 'that', 'blacklives', 'matter']","['yes', '41', 'flatbush', ""bus'"", 'driver', 'honking', 'loudly', 'in', 'support', 'of', 'georgefloyd', 'protest', 'amazing', 'sight', 'hour', 'after', '@', 'twulocal', '100', 'refuse', ""to'"", 'help', ""the'"", 'nypd', 'transport', 'protester', 'this', 'be', 'what', 'solidarity', 'look', 'like', 'essential', 'worker', 'make', 'it', 'clear', 'that', 'blacklive', 'matter']"
BLACK LIVES MATTER BLACK LOVE MATTERS BLACK BUSINESSES MATTER BLACK ART MATTERS BLACK DREAMS MATTER,"['black', 'lives', 'matter', 'black', 'love', 'matters', 'black', 'businesses', 'matter', 'black', 'art', 'matters', 'black', 'dreams', 'matter']","['black', 'life', 'matter', 'black', 'love', 'matter', 'black', 'business', 'matter', 'black', 'art', 'matter', 'black', 'dream', 'matter']"
"Omg. @OmarJimenez, a @CNN reporter, was just placed in handcuffs and arrested on LIVE television while reporting on the protests. He is a Black man. Folks, a Black @CNN reporter has beeen arrested for doing his job and 4 Minnesota Police who murdered #GeorgeFloyd are free. ","['omg', '@', 'omarjimenez', 'a', '@', 'cnn', 'reporter', 'was', 'just', 'placed', 'in', 'handcuffs', 'and', 'arrested', 'on', 'live', 'television', 'while', 'reporting', 'on', 'the', 'protests', 'he', 'is', 'a', 'black', 'man', 'folks', 'a', 'black', '@', 'cnn', 'reporter', 'has', 'beeen', 'arrested', 'for', 'doing', 'his', 'job', 'and', '4', 'minnesota', 'police', 'who', 'murdered', 'george', 'floyd', 'are', 'free']","[""'omg"", ""@'"", 'omarjimenez', 'a', '@', 'cnn', 'reporter', 'be', 'just', 'place', 'in', 'handcuffs', 'and', 'arrest', 'on', 'live', 'television', 'while', 'report', 'of', 'and', ""the'"", 'protest', ""he'"", 'be', ""a'"", 'black', 'man', 'folk', 'a', 'black', '@', 'cnn', 'reporter', 'have', 'beeen', 'arrest', 'for', 'do', 'he', 'job', 'and', '4', 'minnesota', 'police', ""who'"", 'murder', 'george', 'floyd', 'be', 'free']"
"If you are queer & have EVER invoked Stonewall when talking about Pride... Then I better not see you condemn these riots right now. Period. & don’t forget — you benefited from a rioting black trans woman as Pride, as it is today, wouldn’t exist without her. #BlackLivesMatter ","['if', 'you', 'are', 'queer', '&', 'have', 'ever', 'invoked', 'stonewall', 'when', 'talking', 'about', 'pride', 'then', 'i', 'better', 'not', 'see', 'you', 'condemn', 'these', 'riots', 'right', 'now', 'period', '&', 'do', 'not', 'forget', 'you', 'benefited', 'from', 'a', 'rioting', 'black', 'trans', 'woman', 'as', 'pride', 'as', 'it', 'is', 'today', 'would', ""n't"", 'exist', 'without', 'her', 'blacklivesmatter']","['if', 'you', 'be', 'queer', '&', 'have', 'ever', 'invoke', 'stonewall', 'when', 'talk', 'about', 'pride', 'then', ""i'"", 'better', 'not', 'see', 'you', 'condemn', 'these', 'riot', 'right', 'now', 'period', '&', ""do'"", 'not', 'forget', 'you', 'benefit', 'from', 'a', 'rioting', 'black', 'trans', 'woman', 'as', 'pride', 'as', 'it', 'be', 'today', 'would', 'not', 'exist', 'without', ""her'"", 'blacklivesmatter']"
This is the definition of selfless. She just dropped a iconic new album she’s put her entire last years of her life into. Yet she wants to make sure equality always wins. Thank you @ladygaga #BlackLivesMatter ,"['this', 'is', 'the', 'definition', 'of', 'selfless', 'she', 'just', 'dropped', 'a', 'iconic', 'new', 'album', 'she', 'is', 'put', 'her', 'entire', 'last', 'years', 'of', 'her', 'life', 'into', 'yet', 'she', 'wants', 'to', 'make', 'sure', 'equality', 'always', 'wins', 'thank', 'you', '@ladygaga', 'blacklivesmatter']","['this', 'be', ""the'"", 'definition', 'of', 'selfless', ""she'"", 'just', 'drop', 'a', 'iconic', 'new', 'album', ""she'"", 'be', 'put', 'she', 'entire', 'last', 'year', 'of', 'she', 'life', 'into', 'yet', ""she'"", 'want', ""to'"", 'make', 'sure', 'equality', 'always', 'win', 'thank', 'you', '@ladygaga', 'blacklivesmatter']"
"#SwannStreet has been liberated! Shoutout to everyone there who took a stand against police brutality and kept the focus on #BlackLivesMatter and #JusticeForGeorgeFloyd. Now time to #DivestfromMPD, an utter disgrace for DC. Follow @StopCopTerrorDC and @DMVBlackLives.","['swannstreet', 'has', 'been', 'liberated', 'shoutout', 'to', 'everyone', 'there', 'who', 'took', 'a', 'stand', 'against', 'police', 'brutality', 'and', 'kept', 'the', 'focus', 'on', 'blacklives', 'matter', 'and', 'justice', 'forgeorgefloyd', 'now', 'time', 'to', 'divestfrom', 'mpd', 'an', 'utter', 'disgrace', 'for', 'dc', 'follow', '@stopcopterrordc', 'and', '@', 'dmvblacklives']","[""'swannstreet"", 'have', 'be', 'liberate', 'shoutout', ""to'"", 'everyone', 'there', ""who'"", 'take', 'a', 'stand', 'against', 'police', 'brutality', 'and', 'keep', ""the'"", 'focus', 'on', 'blacklive', 'matter', 'and', 'justice', 'forgeorgefloyd', 'now', 'time', ""to'"", 'divestfrom', 'mpd', 'a', 'utter', 'disgrace', 'for', 'dc', 'follow', ""@stopcopterrordc'"", 'and', ""@'"", 'dmvblacklive']"
"This was MayorBowser’s #BlackLivesMatterPlaza early in #DC 6/27/20. @DCPoliceDept (seen here) attacked protestors and unhoused folks EVERY MORNING. We’ve been telling the world for years, no one is listening. #DC residents are under siege. Where tf are y’all? #BlackLivesMatter – at Black Lives Matter Plaza","['this', 'was', 'mayorbowser', 'is', 'blacklives', 'matterplaza', 'early', 'in', 'dc', '6/27/20', '@dcpolice', 'dept', 'seen', 'here', 'attacked', 'protestors', 'and', 'unhoused', 'folks', 'every', 'morning', 'we', 'have', 'been', 'telling', 'the', 'world', 'for', 'years', 'no', 'one', 'is', 'listening', 'dc', 'residents', 'are', 'under', 'siege', 'where', 'tf', 'are', 'you', 'all', 'blacklives', 'matter', 'at', 'black', 'lives', 'matter', 'plaza']","['this', 'be', 'mayorbowser', 'be', 'blacklive', ""matterplaza'"", 'early', 'in', 'dc', '6/27', '20', '@dcpolice', 'dept', 'see', 'here', 'attack', 'protestor', 'and', 'unhoused', 'folk', 'every', 'morning', ""we'"", 'have', 'be', 'tell', ""the'"", 'world', 'for', 'year', ""no'"", 'one', 'be', 'listen', 'dc', 'resident', 'be', 'under', 'siege', 'where', 'tf', 'be', 'you', 'all', 'blacklive', 'matter', 'at', 'black', 'life', 'matter', 'plaza']"
"New fence around the White House becomes a canvas for protesters. George Floyd, Black Lives Matter, racial injustice and police reform are all prominent messages: @NBCNews","['new', 'fence', 'around', 'the', 'white', 'house', 'becomes', 'a', 'canvas', 'for', 'protesters', 'george', 'floyd', 'black', 'lives', 'matter', 'racial', 'injustice', 'and', 'police', 'reform', 'are', 'all', 'prominent', 'messages', 'nbcnews']","[""'new"", 'fence', 'around', ""the'"", 'white', 'house', 'become', 'a', 'canvas', 'for', 'protester', 'george', 'floyd', 'black', 'life', 'matter', 'racial', 'injustice', 'and', 'police', 'reform', 'be', 'all', 'prominent', 'message', 'nbcnew']"
“White Silence is Violence” Links to do your part - https://blacklivesmatters.carrd.co/ #BlackLivesMatter #JusticeforGeorgeFloyd,"['white', 'silence', 'is', 'violence', 'links', 'to', 'do', 'your', 'part', 'blacklivesmatter', 'justicefor', 'george', 'floyd']","['white', 'silence', 'be', 'violence', 'link', ""to'"", ""do'"", 'you', 'part', 'blacklivesmatter', 'justicefor', 'george', 'floyd']"
"No justice, no peace, no racist ass police! #AtlantaProtest #BlackLivesMatter ","['no', 'justice', 'no', 'peace', 'no', 'racist', 'ass', 'police', 'atlanta', 'protest', 'blacklivesmatter']","[""no'"", 'justice', ""no'"", 'peace', ""no'"", 'racist', 'ass', 'police', 'atlanta', 'protest', 'blacklivesmatter']"
"Let’s get some real police work done against these anarchists; use RICO statutes, surveillance cameras, cell phone data. No more talk. Let cops be cops. This looting & rioting & assaults have nothing to do with #GeorgeFloyd. These are subversive anti-Constitution organized creeps ","['let', 'is', 'get', 'some', 'real', 'police', 'work', 'done', 'against', 'these', 'anarchists', 'use', 'rico', 'statutes', 'surveillance', 'cameras', 'cell', 'phone', 'data', 'no', 'more', 'talk', 'let', 'cops', 'be', 'cops', 'this', 'looting', '&', 'rioting', '&', 'assaults', 'have', 'nothing', 'to', 'do', 'with', 'georgefloyd', 'these', 'are', 'subversive', 'anti-constitution', 'organized', 'creeps']","['let', 'be', 'get', 'some', 'real', 'police', 'work', 'do', 'against', 'these', 'anarchist', 'use', 'rico', 'statute', 'surveillance', 'camera', 'cell', 'phone', 'data', ""no'"", 'more', 'talk', 'let', 'cop', ""be'"", 'cop', 'this', 'looting', '&', 'rioting', '&', 'assault', 'have', 'nothing', ""to'"", ""do'"", 'with', 'georgefloyd', 'these', 'be', 'subversive', 'anti-constitution', 'organized', 'creep']"
"""Your gonna kill me, I can't breath "" No these were not the words of George Floyd , These were the words of Tony Timba . A white man. Tony called the police asking for help, Instead he was murdered by 3 Dallas cops . Where,was the outrage ? ","['you', 'r', 'gon', 'na', 'kill', 'me', 'i', 'can', 'not', 'breath', 'no', 'these', 'were', 'not', 'the', 'words', 'of', 'george', 'floyd', 'these', 'were', 'the', 'words', 'of', 'tony', 'timba', 'a', 'white', 'man', 'tony', 'called', 'the', 'police', 'asking', 'for', 'help', 'instead', 'he', 'was', 'murdered', 'by', '3', 'dallas', 'cops', 'where', 'was', 'the', 'outrage']","['you', ""r'"", 'go', ""na'"", 'kill', ""me'"", ""i'"", 'can', 'not', 'breath', ""no'"", 'these', 'be', 'not', ""the'"", 'word', 'of', 'george', 'floyd', 'these', 'be', ""the'"", 'word', 'of', 'tony', 'timba', 'a', 'white', 'man', 'tony', 'call', ""the'"", 'police', 'ask', 'for', 'help', 'instead', 'he', 'be', 'murder', 'by', '3', 'dallas', 'cop', 'where', 'be', 'the', 'outrage']"
IN HIS OWN WORDS: George Floyd speaks about the senseless violence in Houston. You can tell the Brother had a beautiful heart. May Allah be pleased with him. ,"['in', 'his', 'own', 'words', 'george', 'floyd', 'speaks', 'about', 'the', 'senseless', 'violence', 'in', 'houston', 'you', 'can', 'tell', 'the', 'brother', 'had', 'a', 'beautiful', 'heart', 'may', 'allah', 'be', 'pleased', 'with', 'him']","[""'in"", 'he', 'own', 'word', 'george', 'floyd', 'speak', 'about', ""the'"", 'senseless', 'violence', 'in', 'houston', 'you', 'can', 'tell', ""the'"", 'brother', 'have', 'a', 'beautiful', 'heart', 'may', 'allah', ""be'"", 'pleased', 'with', 'he']"
"Started peacefully, ended peacefully #BaltimoreProtest #BLACK_LIVES_MATTER ","['started', 'peacefully', 'ended', 'peacefully', 'baltimore', 'protest', 'black_lives_matter']","[""'start"", 'peacefully', 'end', 'peacefully', 'baltimore', 'protest', 'black_lives_matter']"
"MARCH FOR GEORGE FLOYD: A massive crowd has assembled in downtown #Houston for a peaceful march to honor the life of #GeorgeFloyd, who grew up in the third ward. LIVE COVERAGE https://abc13.com/society/live-houstonians-march-in-support-of-george-floyds-family/6226152/","['march', 'for', 'george', 'floyd', 'a', 'massive', 'crowd', 'has', 'assembled', 'in', 'downtown', 'houston', 'for', 'a', 'peaceful', 'march', 'to', 'honor', 'the', 'life', 'of', 'georgefloyd', 'who', 'grew', 'up', 'in', 'the', 'third', 'ward', 'live', 'coverage']","['march', 'for', 'george', 'floyd', 'a', 'massive', 'crowd', 'have', 'assemble', 'in', 'downtown', 'houston', 'for', 'a', 'peaceful', 'march', ""to'"", 'honor', ""the'"", 'life', 'of', 'georgefloyd', ""who'"", 'grow', 'up', 'in', ""the'"", 'third', 'ward', 'live', 'coverage']"
Retweet if Lisa and Robert are racists. #blm #BlackLivesMatter ,"['retweet', 'if', 'lisa', 'and', 'robert', 'are', 'racists', '#blm', 'blacklivesmatter']","['retweet', 'if', 'lisa', 'and', 'robert', 'be', 'racist', '#blm', 'blacklivesmatter']"
"This is a regrettable choice of division over unity. As Americans proudly proclaim #BlackLivesMatter, GA GOP candidates act as if only Trump and their stock portfolios matter. @ReverendWarnock and @ossoff are the Sens we need; on the right side of history and will unite us #gapol","['this', 'is', 'a', 'regrettable', 'choice', 'of', 'division', 'over', 'unity', 'as', 'americans', 'proudly', 'proclaim', 'blacklives', 'matter', 'ga', 'gop', 'candidates', 'act', 'as', 'if', 'only', 'trump', 'and', 'their', 'stock', 'portfolios', 'matter', '@', 'reverendwarnock', 'and', '@ossoff', 'are', 'the', 'sens', 'we', 'need', 'on', 'the', 'right', 'side', 'of', 'history', 'and', 'will', 'unite', 'us']","['this', 'be', ""a'"", 'regrettable', 'choice', 'of', 'division', 'over', 'unity', 'as', 'americans', 'proudly', 'proclaim', 'blacklive', 'matter', ""ga'"", 'gop', 'candidate', 'act', 'as', 'if', 'only', 'trump', 'and', 'they', 'stock', 'portfolios', 'matter', ""@'"", 'reverendwarnock', 'and', '@ossoff', 'be', ""the'"", 'sen', ""we'"", 'need', 'on', ""the'"", 'right', 'side', 'of', 'history', 'and', 'will', 'unite', 'we']"
Protesters in front of the White House. #GeorgeFloyd. @CBSNews – at Lafayette Square Park,"['protesters', 'in', 'front', 'of', 'the', 'white', 'house', 'georgefloyd', '@', 'cbsnews', 'at', 'lafayette', 'square', 'park']","['protester', 'in', 'front', 'of', ""the'"", 'white', 'house', 'georgefloyd', '@', 'cbsnew', 'at', 'lafayette', 'square', 'park']"
EVERYBODY #BLACKLIVESMATTER KEEP IT GOING,"['everybody', 'blacklivesmatter', 'keep', 'it', 'going']","['everybody', 'blacklivesmatter', 'keep', 'it', 'go']"
This is the world we live in... #BlackLivesMatter #GeorgeFloyd #icantbreathe,"['this', 'is', 'the', 'world', 'we', 'live', 'in', 'blacklives', 'matter', 'george', 'floyd', '#icantbreathe']","['this', 'be', ""the'"", 'world', ""we'"", 'live', 'in', 'blacklive', 'matter', 'george', 'floyd', '#icantbreathe']"
